Player ID,Rec,Inf,Name,Position,Club,Nat,Height,Weight,WR,Age,Transfer Value,Cro,Dri,Fre,Fin,Fir,Fla,Lon,OtB,Pas,Vis,Acc,Ant,Hea,Jum,Mar,Pac,Pos,Sta,Str,Tck,Agi,Bal,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Ref,TRO,Pun,Thr,Agg,Bra,Cmp,Cnt,Dec,Det,Ldr,Tea,Wor,Cor,L Th,Pen,Tec,Best Pos,Best Role,Best Duty,Ability,Potential,Agreed Playing Time,F/PT,Wage,Expires
198,,,Caio Henrique,D/WB/M (L),Monaco,,179 cm,68 kg,0.0,27,12500000.0,15,13,14,9,13,14,12,13,13,13,14.5,13.0,7.0,6.5,10.0,13.5,10.0,14.5,10.0,13.0,13,10,3,3,2,2,2,1,1,1,3,1,2,14,12,12,11,12,13,8,12,12,15,11,11,13,D/WB (RL),Wing-Back,Support,,,,,,
199,,0.0,Fernando Calero,D (C),Espanyol,,183 cm,71 kg,0.0,29,4099999.0,6,5,9,5,14,11,11,10,13,13,12.0,14.0,13.0,11.5,14.0,15.5,14.0,13.0,12.5,14.0,12,12,1,1,3,1,3,1,3,1,1,3,3,10,14,12,12,12,12,12,15,14,7,10,9,13,D (C),Libero,Cover,,,,,,
200,,,Gabriel Caliste,M (C),West Ham,,173 cm,64 kg,0.0,18,100000.0,5,6,6,6,13,5,9,7,12,6,,7.0,6.0,,8.0,,4.0,7.0,3.0,7.0,7,4,2,2,1,2,1,2,2,1,1,3,3,15,6,4,7,13,7,11,13,13,5,2,2,8,"DM, M (C)",Central Midfielder,Support,,,,,,
201,,0.0,Dani Calvo,D (C),Real Oviedo,,190 cm,82 kg,0.0,31,1200000.0,6,5,8,4,10,4,9,12,11,9,12.0,11.0,14.0,16.5,13.0,11.0,14.0,15.0,12.5,14.0,11,12,1,2,3,2,3,1,3,2,1,3,2,10,11,12,12,12,13,10,13,14,7,8,2,10,D (C),Central Defender,Defend,,,,,,
202,,,Cristian Cama,D/WB (L),Roma,,174 cm,63 kg,0.0,18,210000.0,9,6,2,4,10,5,6,3,8,7,14.0,7.0,5.0,9.0,6.0,14.0,5.0,7.0,7.0,12.0,14,7,1,3,1,2,1,1,3,3,2,1,1,15,8,5,5,14,7,5,7,7,4,4,5,7,D (RL),Inverted Wing-Back,Defend,,,,,,
203,,0.0,Andrea Cambiaso,D/WB/M (RL),Juventus,,183 cm,70 kg,0.0,25,88000000.0,15,14,5,9,14,10,10,13,15,13,15.0,13.0,10.0,11.0,13.0,15.0,14.0,15.0,11.0,14.0,16,13,3,2,3,3,2,3,2,2,2,1,1,12,13,13,14,12,13,7,15,16,11,13,6,13,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
204,,,Daniel Cameron,GK,Sunderland,,194 cm,73 kg,0.0,19,80000.0,1,1,6,2,7,3,2,3,10,6,,9.0,1.0,,2.0,,9.0,,,1.0,12,7,9,6,11,11,10,12,10,9,9,5,6,10,9,7,9,14,14,2,4,6,2,2,2,2,GK,Goalkeeper,Defend,,,,,,
205,,0.0,Josh Campbell-Slowey,D (C),Bristol City,,183 cm,75 kg,0.0,20,300000.0,1,1,1,1,4,5,3,4,5,2,12.0,9.0,9.0,7.0,12.0,10.0,12.0,6.0,5.0,11.0,7,5,2,1,1,3,3,2,3,2,3,1,1,6,7,5,10,12,9,7,4,5,1,1,1,2,D (C),Central Defender,Cover,,,,,,
206,,0.0,Tyreece Campbell,AM (RL),Charlton,,173 cm,68 kg,0.0,21,1100000.0,12,12,9,11,12,12,11,12,12,11,14.0,9.0,5.0,6.0,4.0,14.0,8.0,12.0,8.0,4.0,12,12,2,3,3,3,2,3,2,1,2,1,2,8,10,5,6,12,11,7,11,13,9,4,9,12,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
207,,,Ethan Cann,D (C),Charlton,,191 cm,81 kg,0.0,18,12000.0,1,1,1,1,4,5,3,2,1,1,11.0,12.0,5.0,9.0,12.0,6.0,12.0,2.0,7.0,6.0,8,4,3,2,1,4,3,1,1,2,4,3,4,14,6,4,4,12,18,9,3,4,1,3,1,3,D (C),Central Defender,Stopper,,,,,,
208,,,Andy Cannon,"DM, M/AM (C)",Wrexham,,176 cm,67 kg,0.0,29,65000.0,12,11,8,10,10,8,12,12,12,12,12.0,12.0,8.0,9.0,11.0,12.0,9.0,15.0,12.0,12.0,12,12,3,3,1,3,2,3,3,3,3,3,3,14,11,12,11,7,14,9,12,15,11,4,10,10,"DM, M (C)",Ball Winning Midfielder,Support,,,,,,
209,,0.0,Antonio Caracciolo,"D (RC), WB (R)",Pisa,,185 cm,83 kg,0.0,35,240000.0,10,10,6,7,9,6,7,11,10,9,11.0,13.0,13.0,13.0,13.0,11.0,13.0,13.0,12.0,14.0,12,13,1,2,1,1,3,3,2,3,1,1,2,13,9,11,12,12,8,14,13,13,4,11,7,11,D (C),Wide Centre-Back,Defend,,,,,,
210,,0.0,ValentÃ­n Carboni,"AM (RC), ST (C)",Genoa,,185 cm,70 kg,0.0,20,9400000.0,13,15,9,15,15,15,13,15,15,14,15.0,13.0,8.0,10.0,8.0,15.0,8.0,13.0,10.0,8.0,15,12,2,1,3,1,2,1,2,1,3,2,1,7,11,13,12,14,16,6,13,13,8,6,10,16,AM (C),Attacking Midfielder,Attack,,,,,,
211,,,Rio Cardines,"D (RL), WB/M (R)",Crystal Palace,,179 cm,65 kg,0.0,19,85000.0,9,7,7,6,9,9,4,8,12,5,17.0,5.0,5.0,3.0,9.0,,7.0,,6.5,9.0,9,8,3,1,2,1,2,3,1,1,4,3,4,8,8,7,7,8,2,1,9,10,7,5,4,9,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
212,,0.0,Leo Cardoso,"M (C), AM (RLC)",Chelsea,,169 cm,57 kg,0.0,18,700000.0,7,9,5,8,11,6,7,3,10,10,13.0,5.0,5.0,4.0,4.0,12.0,6.0,6.0,5.0,7.0,9,5,2,2,2,3,3,1,1,3,1,4,1,13,2,10,7,8,4,6,12,7,5,2,1,8,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Attack,,,,,,
213,,0.0,Carlos,"DM, M/AM (C)",Real Madrid,,181 cm,77 kg,0.0,18,250000.0,7,9,7,9,15,13,9,9,10,14,,,,,,,,3.0,10.5,11.5,5,15,2,1,3,3,2,2,2,2,2,4,1,9,7,8,6,14,7,3,14,9,7,1,2,15,"DM, M (C)",Deep Lying Playmaker,Support,,,,,,
214,,,Nathan Carlyon,"DM, M (C)",Newcastle,,181 cm,72 kg,0.0,22,16000.0,2,6,8,5,13,5,8,9,11,15,11.0,12.0,8.0,6.0,10.0,11.0,11.0,8.0,5.0,12.0,9,6,1,1,3,2,2,2,2,3,1,1,1,15,9,6,8,14,6,7,10,13,7,6,2,10,"DM, M (C)",Ball Winning Midfielder,Defend,,,,,,
215,,0.0,JosÃ© Ãngel Carmona,"D (RC), WB (R)",Sevilla,,184 cm,74 kg,0.0,23,10500000.0,11,10,5,9,11,11,9,13,9,11,12.5,13.0,9.0,11.0,14.0,12.5,13.0,14.5,11.0,13.0,13,13,1,3,3,1,1,1,1,2,1,1,3,15,15,11,14,13,15,12,14,15,8,12,8,12,D/WB (RL),Wing-Back,Defend,,,,,,
216,,,Ryan Carr,"D/WB (R), DM, M (C)",Ipswich Town,,175 cm,69 kg,0.0,20,45000.0,7,8,6,6,9,7,7,8,9,8,11.0,8.0,7.0,7.0,7.0,12.0,8.0,9.0,7.0,7.0,10,9,1,2,1,2,3,1,2,2,1,1,1,11,8,9,7,6,14,7,12,14,6,5,7,9,"DM, M (C)",Ball Winning Midfielder,Support,,,,,,
217,,0.0,Sergio Carreira,D/WB (R),Celta Vigo,,170 cm,67 kg,0.0,24,8600000.0,13,13,7,7,12,5,8,12,13,12,14.0,13.0,9.0,7.5,13.0,13.0,12.0,15.0,10.5,12.0,13,15,3,3,1,2,1,2,1,4,3,1,2,15,15,13,13,12,14,8,14,13,7,12,7,14,D/WB (RL),Complete Wing-Back,Defend,,,,,,
218,,0.0,JofrÃ© Carreras,M/AM (RL),Espanyol,,175 cm,68 kg,0.0,24,2500000.0,13,13,12,11,12,13,9,13,11,12,12.5,12.0,7.0,8.0,7.0,15.0,7.0,10.5,10.5,7.0,13,12,3,2,3,1,4,3,2,2,1,2,2,9,9,11,12,12,13,8,11,11,14,7,9,12,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
219,,,Ezra Carrington,D (R),Man City,,175 cm,68 kg,0.0,19,1000000.0,10,4,2,3,10,5,7,6,9,8,11.0,9.0,8.0,12.5,9.0,,8.0,,5.5,12.0,14,8,1,2,1,3,3,2,1,3,2,1,2,13,9,6,8,14,4,11,7,8,4,6,1,9,D (RL),Full-Back,Defend,,,,,,
220,,0.0,Hayden Carter,D (RC),Blackburn,,188 cm,67 kg,0.0,25,4800000.0,9,10,7,7,12,8,8,11,12,11,13.0,11.0,14.0,14.0,13.0,13.0,12.0,13.0,13.0,13.0,12,14,2,4,2,3,4,1,3,1,4,2,1,12,13,12,11,11,12,9,13,13,5,7,9,13,D (C),Wide Centre-Back,Defend,,,,,,
221,,,Dani Carvajal,D/WB (R),Real Madrid,,173 cm,74 kg,0.0,33,10500000.0,14,13,8,10,13,12,11,17,13,12,15.0,15.0,10.0,8.0,13.0,14.0,15.0,16.0,13.0,15.0,14,17,3,2,3,1,2,3,1,2,3,1,2,17,18,13,13,14,16,14,16,18,11,13,9,12,D/WB (RL),Wing-Back,Defend,,,,,,
222,,,Patrick Casey,ST (C),Charlton,,186 cm,77 kg,0.0,19,750000.0,6,8,5,13,12,11,5,13,6,6,13.0,10.0,13.0,12.0,5.0,10.0,5.0,6.0,5.0,5.0,9,1,3,1,2,2,2,2,1,2,2,2,3,5,4,8,6,12,9,5,5,3,5,1,2,9,ST (C),Poacher,Attack,,,,,,
223,,,Matty Cash,D/WB/M (R),Aston Villa,,185 cm,79 kg,0.0,27,33000000.0,11,13,10,12,14,11,12,14,13,11,13.0,15.0,12.0,10.5,9.0,15.5,11.0,15.0,11.5,12.0,14,13,3,2,2,3,3,2,3,1,1,2,1,15,13,10,11,12,15,9,16,16,10,17,8,12,D/WB (RL),Complete Wing-Back,Attack,,,,,,
224,,,Danilo Cataldi,"DM, M (C)",Lazio,,180 cm,70 kg,0.0,30,11500000.0,8,11,16,12,14,13,15,13,14,14,12.0,13.0,4.0,10.0,13.0,13.0,14.0,12.0,12.0,14.0,12,12,2,3,2,3,1,3,1,2,1,3,2,14,13,13,12,13,16,14,16,14,14,4,12,14,"DM, M (C)",Deep Lying Playmaker,Defend,,,,,,
225,,0.0,Andrea Ceccarelli,AM (RL),Roma,,165 cm,59 kg,0.0,19,75000.0,11,14,5,13,13,10,6,8,10,7,7.0,7.0,6.0,1.0,4.0,9.0,5.0,8.0,1.0,6.0,8,6,3,1,2,3,2,2,1,1,3,2,2,13,5,5,3,6,13,2,6,7,7,2,5,11,"AM (RL), ST (RL)",Inside Forward,Support,,,,,,
226,,,Leonardo Cella,"AM (C), ST (C)",Udinese,,163 cm,58 kg,0.0,19,95000.0,5,8,4,11,12,7,7,11,7,11,8.0,8.0,11.0,2.0,3.0,10.0,4.0,6.0,1.0,4.0,12,6,1,1,1,1,1,3,1,4,4,3,4,10,6,12,4,14,9,4,6,7,5,3,5,7,ST (C),Poacher,Attack,,,,,,
227,,0.0,Franco Cervi,M/AM (L),Celta Vigo,,167 cm,60 kg,0.0,31,5400000.0,12,13,12,8,12,13,10,15,11,11,13.5,11.0,4.0,7.0,10.0,14.5,13.0,14.5,7.0,13.0,15,16,2,1,2,4,1,1,3,2,2,2,3,16,11,10,11,11,18,9,13,14,12,8,12,13,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
228,,0.0,Ilias Chair,"M (C), AM (LC)",QPR,,164 cm,59 kg,0.0,27,8000000.0,13,15,13,12,15,15,14,14,13,12,13.0,12.0,4.0,5.0,8.0,12.0,9.0,14.0,9.0,7.0,15,16,2,2,3,2,2,2,2,3,3,1,4,8,13,14,8,12,12,8,11,14,12,7,10,14,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
229,,0.0,Trevoh Chalobah,"D (RC), DM",Chelsea,,192 cm,85 kg,0.0,25,80000000.0,11,10,10,8,13,12,9,8,12,12,13.0,14.0,13.0,15.5,14.0,16.5,14.0,14.0,13.5,15.0,11,14,1,1,1,3,2,1,3,2,1,1,3,12,13,15,17,15,13,8,15,15,6,6,6,13,DM,Anchor,Defend,0.0,0.0,,,,
230,,0.0,Timothy Chandler,"D/WB (RL), M (R)",Eintracht Frankfurt,,187 cm,84 kg,0.0,35,55000.0,12,10,7,7,11,8,8,12,10,9,12.5,11.0,12.0,10.5,12.0,12.5,12.0,11.0,15.0,12.0,10,12,4,2,2,3,1,1,3,2,3,2,2,15,14,10,13,11,15,13,16,15,7,17,6,11,D/WB (RL),Full-Back,Defend,,,,,,
231,,0.0,Conor Chaplin,"AM (RLC), ST (C)",Portsmouth,,168 cm,69 kg,0.0,28,9800000.0,12,13,13,17,15,12,15,14,12,10,13.0,13.0,13.0,7.0,5.0,12.0,8.0,13.0,8.0,9.0,14,10,1,1,2,2,2,4,1,1,2,1,4,11,10,13,11,11,15,13,13,14,10,6,11,15,"AM (RL), ST (RL)",Inside Forward,Support,,,,,,
232,,,Brandon Charles,AM (C),Southampton,,185 cm,72 kg,0.0,20,60000.0,6,11,6,12,13,10,3,9,10,13,13.0,8.0,7.0,7.0,4.0,13.0,7.0,6.0,4.0,6.0,13,7,3,1,1,3,1,3,2,2,2,2,1,5,6,6,6,13,11,7,7,8,6,3,5,10,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,,,,,,
233,,0.0,Pierce Charles,GK,Sheffield Wednesday,,186 cm,76 kg,0.0,19,1400000.0,2,1,7,2,5,3,1,1,9,5,10.0,9.0,1.0,13.0,3.0,13.0,12.0,2.0,12.0,3.0,11,8,14,7,12,5,11,13,11,13,9,9,8,11,14,6,11,12,5,3,4,7,3,1,2,5,GK,Goalkeeper,Defend,,,,,,
234,,0.0,Dylan Charlton,"D (LC), WB (L)",Newcastle,,190 cm,79 kg,0.0,19,0.0,9,6,5,3,8,5,5,5,8,7,9.5,5.0,8.0,14.5,10.0,,5.0,,4.5,11.0,10,4,2,4,2,1,1,3,4,1,3,1,2,5,4,7,9,12,8,6,7,7,6,6,2,6,D (RL),Central Defender,Defend,,,,,,
235,,0.0,Pep ChavarrÃ­a,D/WB/M (L),Rayo Vallecano,,174 cm,72 kg,0.0,27,3500000.0,14,10,8,5,13,9,7,13,12,11,16.5,10.0,8.0,9.5,12.0,15.5,11.0,13.0,10.0,13.0,15,12,1,1,2,2,1,2,2,1,1,2,1,12,13,13,11,13,12,10,14,14,11,9,7,13,"M/AM (RL), ST (RL)",Complete Wing-Back,Support,,,,,,
236,,0.0,Cheli,"DM, M (C)",Real Oviedo,,191 cm,80 kg,0.0,19,45000.0,6,2,6,6,13,6,6,6,10,7,,8.0,6.0,,6.0,,6.0,4.5,9.5,12.0,11,6,1,3,2,2,3,4,1,4,3,3,3,7,8,8,6,13,5,6,7,12,5,1,4,8,M (C),Central Midfielder,Support,,,,,,
237,,,Leon Chiwome,ST (C),Wolves,,196 cm,81 kg,0.0,19,475000.0,7,11,6,13,13,11,5,11,7,6,14.5,10.0,9.0,11.5,6.0,12.0,6.0,,7.0,4.0,11,7,2,2,3,2,3,1,3,3,3,3,2,10,7,6,4,9,3,2,6,6,6,1,4,11,ST (C),Poacher,Attack,,,,,,
238,,,Hamza Choudhury,"D (RL), DM, M (C)",Leicester,,178 cm,64 kg,0.0,27,13000000.0,9,11,7,6,12,11,9,8,12,11,13.0,12.0,11.0,11.0,12.0,12.0,11.0,16.0,11.0,15.0,12,13,1,2,1,3,3,3,2,2,3,3,1,17,13,12,12,11,14,12,14,15,6,11,8,12,"DM, M (C)",Ball Winning Midfielder,Defend,,,,,,
239,,0.0,Andreas Christensen,D (C),Barcelona,,188 cm,78 kg,0.0,29,19500000.0,9,11,5,9,13,7,8,9,13,10,12.0,17.0,14.0,14.0,15.0,15.0,16.0,13.0,11.0,14.0,14,12,1,1,2,1,2,3,2,1,1,2,4,10,11,16,16,17,11,9,15,13,5,12,9,13,D (C),Ball Playing Defender,Cover,,,,,,
240,,0.0,Archie Christie-Cranie,"AM (RL), ST (C)",Sheffield United,,183 cm,70 kg,0.0,18,75000.0,7,6,5,12,10,8,3,10,11,7,13.0,6.0,9.0,7.0,5.0,13.0,4.0,7.0,3.0,2.0,10,6,2,3,2,2,1,2,1,3,1,2,3,8,7,5,6,6,13,5,6,7,4,1,4,8,ST (C),Advanced Forward,Attack,,,,,,
241,,0.0,VÃ­ctor Chust,D (C),Elche,,182 cm,74 kg,0.0,25,6000000.0,8,7,5,5,12,8,6,9,12,11,10.5,14.0,13.0,14.0,14.0,12.0,13.0,13.5,16.5,14.0,10,12,2,1,3,2,3,2,3,3,1,2,2,12,14,12,14,14,13,12,15,15,6,13,7,11,D (C),Wide Centre-Back,Defend,,,,,,
242,,,Jasper Cillessen,GK,N.E.C.,,187 cm,83 kg,0.0,36,1500000.0,1,1,9,2,8,8,1,3,10,9,10.0,14.0,4.0,16.0,3.0,10.0,13.0,10.0,11.0,2.0,12,13,15,14,14,11,15,13,13,12,12,10,13,12,11,13,12,12,16,14,13,14,5,1,2,8,GK,Goalkeeper,Defend,,,,,,
243,,0.0,PathÃ© Ciss,"DM, M (C)",Rayo Vallecano,,183 cm,71 kg,0.0,31,0.0,7,11,7,7,14,12,10,7,14,14,13.5,15.0,12.0,14.0,13.0,15.0,15.0,14.5,16.0,15.0,13,12,3,2,2,1,1,3,1,2,2,1,3,14,12,12,11,11,10,8,15,14,7,7,8,12,"DM, M (C)",Ball Winning Midfielder,Defend,,,,,,
244,,0.0,Ben Cisse,GK,West Brom,,189 cm,69 kg,0.0,19,350000.0,3,3,5,3,1,3,2,3,8,5,13.0,9.0,1.0,8.0,3.0,11.0,6.0,5.0,4.0,1.0,9,6,12,13,9,5,11,9,8,10,11,5,9,10,14,6,8,9,6,3,6,5,3,3,2,1,GK,Goalkeeper,Defend,,,,,,
245,,0.0,Jake Clarke-Salter,D (C),QPR,,188 cm,77 kg,0.0,27,1400000.0,6,7,7,7,11,5,5,8,12,10,12.0,11.0,11.0,14.0,12.0,12.0,13.0,14.0,14.0,12.0,12,13,2,2,2,3,1,3,1,3,2,1,3,13,10,12,12,11,14,13,13,13,7,7,2,12,D (C),Wide Centre-Back,Defend,,,,,,
246,,,Brayden Clarke,D (C),Arsenal,,179 cm,72 kg,0.0,18,160000.0,1,1,1,2,6,5,5,4,6,2,7.5,,8.0,7.5,14.5,,12.0,,5.0,8.0,8,6,3,3,3,1,3,3,3,1,3,3,1,13,8,3,9,13,6,11,5,6,1,1,2,3,D (C),Central Defender,Cover,,,,,,
247,,0.0,Harry Clarke,"D (RC), WB (R)",Ipswich Town,,188 cm,82 kg,0.0,24,5000000.0,12,12,4,9,12,6,10,9,11,8,15.0,12.0,13.0,13.0,12.0,15.0,12.0,12.0,13.0,14.0,11,9,1,1,2,3,2,3,4,3,3,1,3,13,13,11,12,11,14,13,14,17,6,18,7,10,D/WB (RL),Wing-Back,Defend,,,,,,
248,,,Kristian Clarke,M (C),Nottm Forest,,178 cm,66 kg,0.0,18,325000.0,5,3,6,6,10,5,4,4,12,10,,4.0,4.0,,11.0,,4.0,8.0,7.0,7.0,9,6,2,1,4,3,4,1,2,4,2,4,1,15,5,13,6,13,16,9,7,12,6,3,3,6,"DM, M (C)",Central Midfielder,Defend,,,,,,
249,,,Regan Clayton,D/WB/M/AM (L),West Ham,,184 cm,76 kg,0.0,20,200000.0,9,10,1,6,12,12,4,6,6,8,16.0,4.0,3.0,4.0,6.0,,10.0,,6.0,12.0,9,5,1,2,1,3,2,2,2,1,3,3,1,8,8,8,7,11,13,12,6,13,6,6,5,12,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
250,,,Max Cleworth,D (RC),Wrexham,,191 cm,81 kg,0.0,22,10000.0,8,12,5,6,9,8,5,8,9,9,11.0,14.0,12.0,13.0,9.0,11.0,12.0,11.0,9.0,8.0,12,9,1,3,2,2,1,3,2,3,1,3,2,6,8,12,8,11,12,9,11,14,8,8,7,9,D/WB (RL),Wing-Back,Defend,,,,,,
251,,,Edoardo Colasurdo,ST (C),Roma,,179 cm,71 kg,0.0,18,24000.0,3,10,2,8,11,7,4,12,4,3,11.0,10.0,12.0,9.0,1.0,7.0,3.0,11.0,4.0,3.0,8,4,1,2,3,2,1,1,2,4,2,3,3,8,5,9,2,8,12,3,3,6,1,2,2,6,ST (C),Poacher,Attack,,,,,,
252,,0.0,Lorenzo Colombo,ST (C),Genoa,,183 cm,74 kg,0.0,23,8199999.0,7,12,9,13,13,8,13,15,13,12,14.0,13.0,14.0,14.0,6.0,14.0,7.0,13.0,14.0,6.0,13,12,1,1,1,3,2,3,4,2,3,2,1,12,13,12,13,12,15,8,12,12,4,6,12,13,ST (C),Complete Forward,Attack,,,,,,
253,,0.0,Eray CÃ¶mert,D (C),Valencia,,183 cm,80 kg,0.0,27,4800000.0,7,11,12,6,13,8,13,8,13,11,11.5,14.0,13.0,11.5,14.0,10.5,12.0,16.5,13.0,15.0,12,13,4,3,2,1,3,4,1,4,1,3,2,14,14,13,11,12,12,12,14,12,5,7,11,13,D (C),Libero,Defend,,,,,,
254,,0.0,Pietro Comuzzo,D (C),Fiorentina,,185 cm,82 kg,0.0,20,20000000.0,9,8,6,7,11,5,9,10,11,10,13.0,11.0,14.0,14.0,14.0,13.0,14.0,14.0,13.0,13.0,12,15,2,3,2,2,1,1,3,2,3,3,3,14,16,10,12,10,13,11,12,14,6,12,7,11,D (C),Wide Centre-Back,Defend,,,,,,
255,,,Miguel Conde,ST (C),Celta Vigo,,182 cm,70 kg,0.0,17,200000.0,1,7,4,12,12,9,4,8,5,3,11.0,2.0,12.0,6.0,4.0,14.0,5.0,,11.0,1.0,12,5,2,2,3,1,2,3,3,2,3,2,3,11,2,12,5,10,14,4,4,5,4,1,5,8,ST (C),Poacher,Attack,,,,,,
256,,,Lewis Cook,"DM, M (C)",Bournemouth,,176 cm,71 kg,0.0,28,35000000.0,10,13,5,10,14,13,9,12,15,14,13.0,13.0,6.0,9.5,7.0,11.0,13.0,16.0,11.5,14.0,14,15,2,2,3,2,3,2,3,1,1,1,1,14,15,15,13,13,15,14,16,16,11,3,7,14,M (C),Box To Box Midfielder,Support,,,,,,
257,,0.0,Maxwel Cornet,"M (L), AM (RL), ST (C)",Genoa,,179 cm,69 kg,0.0,28,12500000.0,11,11,11,14,11,12,10,10,12,11,15.0,10.0,11.0,10.0,11.0,15.0,10.0,13.0,12.0,11.0,13,12,2,1,1,2,2,2,3,2,3,3,3,8,13,12,11,10,14,6,13,14,12,10,10,12,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
258,,0.0,Matteo Corsa,D (C),Udinese,,183 cm,79 kg,0.0,19,30000.0,1,2,1,2,5,5,4,3,5,1,10.0,7.0,7.0,6.0,13.0,7.0,9.0,3.0,8.0,11.0,9,5,1,1,2,1,1,1,1,3,1,1,2,14,7,5,7,11,2,11,4,5,1,1,1,4,D (C),Central Defender,Defend,,,,,,
259,,,SebastiÃ¡n CortÃ©s,"DM, M (C)",Watford,,170 cm,66 kg,0.0,19,550000.0,7,5,7,8,14,5,13,8,14,9,12.0,11.0,7.0,2.0,7.0,12.0,8.0,12.0,10.0,13.0,11,10,3,3,1,2,1,3,3,2,3,3,3,12,8,9,10,10,10,4,8,13,7,4,4,9,"DM, M (C)",Central Midfielder,Support,,,,,,
260,,,Frankie Coulson,M/AM (L),Middlesbrough,,179 cm,69 kg,0.0,18,120000.0,11,6,5,10,13,11,6,6,8,7,13.0,6.0,5.0,4.0,3.0,13.0,5.0,13.0,3.0,6.0,13,4,3,3,3,3,2,2,2,3,1,3,2,10,1,3,6,9,8,7,6,11,7,5,2,11,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
261,,,Brandon Cover,"DM, M (C)",Leicester,,185 cm,76 kg,0.0,21,170000.0,10,10,6,7,10,5,11,10,11,10,10.0,10.0,6.0,8.0,7.0,11.0,9.0,12.0,7.0,10.0,9,13,2,2,3,3,2,1,1,2,2,1,1,15,8,10,8,12,6,10,12,13,6,3,3,10,"DM, M (C)",Ball Winning Midfielder,Defend,,,,,,
262,,,Matthew Cox,GK,Brentford,,182 cm,74 kg,0.0,22,5800000.0,1,6,7,1,11,4,2,6,9,11,10.5,11.0,8.0,12.0,2.0,11.0,11.0,10.5,12.5,1.0,12,10,12,11,10,4,12,13,12,14,11,7,12,10,13,13,10,10,17,8,14,15,5,1,3,11,GK,Sweeper Keeper,Defend,,,,,,
263,,,Luke Craggs,D (C),Newcastle,,180 cm,65 kg,0.0,17,100000.0,1,1,1,1,5,5,4,4,4,4,5.0,7.0,12.0,12.0,10.0,,6.0,,4.0,10.0,10,5,2,3,2,3,1,3,3,3,3,3,2,6,7,5,4,13,5,1,4,4,1,1,1,1,D (C),Central Defender,Cover,,,,,,
264,,,Matthew Craig,"D (C), DM, M (C)",Tottenham,,193 cm,80 kg,0.0,22,30000.0,9,6,9,7,10,5,11,10,11,10,10.0,8.0,11.0,7.0,11.0,8.0,11.0,17.0,5.0,11.0,11,5,2,1,2,1,3,4,1,2,2,1,2,5,9,11,8,15,4,11,10,13,8,4,7,13,M (C),Mezzala,Support,,,,,,
265,,0.0,Harry Crane,M/AM (RL),Stoke,,171 cm,62 kg,0.0,19,0.0,5,6,1,8,6,8,3,3,4,2,13.0,3.0,1.0,2.0,3.0,13.0,3.0,4.0,1.0,3.0,13,11,1,4,2,3,2,3,3,1,2,3,2,5,5,4,2,5,7,11,5,9,3,2,1,8,"M/AM (RL), ST (RL)",Winger,Support,,,,,,
266,,0.0,Benjamin Cremaschi,M (RC),Parma,,183 cm,75 kg,0.0,20,15500000.0,10,11,10,9,12,10,9,13,13,12,11.0,10.0,7.0,10.0,9.0,12.0,10.0,14.0,6.0,9.0,10,11,3,3,3,1,2,1,1,1,4,3,3,12,11,11,10,11,17,9,15,15,10,8,9,12,M (C),Box To Box Midfielder,Support,,,,,,
267,,0.0,Juan Cruz,"D (LC), WB/M (L)",Osasuna,,180 cm,79 kg,0.0,32,1600000.0,13,11,10,7,9,8,10,14,12,10,14.5,13.0,12.0,10.5,13.0,13.5,14.0,13.0,12.0,13.0,14,11,3,3,1,2,3,4,3,2,2,2,2,12,14,9,13,11,6,8,14,16,10,12,5,11,D/WB (RL),Wing-Back,Defend,,,,,,
268,,0.0,Pau CubarsÃ­,D (C),Barcelona,,182 cm,78 kg,0.0,18,80000000.0,9,12,8,8,15,9,9,10,14,14,11.5,13.0,13.0,16.0,14.0,17.0,14.0,12.0,14.0,15.0,13,13,1,2,2,1,1,3,3,1,1,1,2,12,15,15,12,14,16,12,14,14,7,8,9,14,D (C),Wide Centre-Back,Defend,,,,,,
269,,0.0,Marc Cucurella,"D (LC), WB/M (L)",Chelsea,,173 cm,71 kg,0.0,26,119000000.0,13,11,7,9,14,10,8,15,12,14,16.0,16.0,6.0,8.0,12.0,13.0,12.0,15.0,12.0,12.0,15,14,1,1,1,4,1,1,2,1,2,1,1,15,14,15,14,13,18,13,14,14,10,12,7,14,WB (L),Complete Wing-Back,Support,0.0,0.0,,,,
270,,0.0,Liam Cullen,"AM (R), ST (C)",Swansea,,175 cm,63 kg,0.0,26,1000000.0,13,11,14,15,12,10,12,12,12,13,12.0,12.0,13.0,8.0,8.0,11.0,8.0,12.0,8.0,6.0,12,11,3,1,1,3,1,1,3,3,1,3,3,13,14,11,13,11,16,12,15,14,7,9,14,13,ST (C),Pressing Forward,Attack,,,,,,
